,Science,cleaned
407,1,knife enters trout enough nothing bladeto spare gill enough nothingin bright blood keep bucket water clear
408,1,specie tiny human ha discovered lived remote indonesian island flores year ago researcher far unearthed remains eight individual one metre tall grapefruit sized skull astonishing little people made tool hunted tiny elephant lived time modern human colonizing area
409,1,convince needallowing obstacle rebirth reason
410,1,eris spacious face hadnt discovered yet mother hadnt taken day fort benyet & pluto wa still planet one nine celestialbodies snapped drummed orbit around sunlike orthodontic rubber band one carriage househad hid gap smiling imagining astronautfuture sharp & fixed dentist smile milesabove earth & instruction insteadof direction behind mirrored visor singing insidemy american flagged extravehicular mobility unitso robust could keep black boy indiana breathingin outer space didnt solar system modelsat p get dove dumpsterssearching & bottle oj carton & maggotsfat swallow juice dug frozen dinner box & apple core shaped like moldy infinity foragedthe iced underpassm & kim painted moon eyed red x ed black paint timethe frost went away hunted ice & tire clogged creekwhere would spun bottle cynthiafrom science class wasnt chicken & p paidby pound & dragged sack stuffed sand filledschlitz & tab around back bracefacesweating scale knew game & paid anyway three month collecting & enough moneyto order system back star trek comicall nine planet adjustable orbit & earth majestyanchoring third lane kid ad wa excitedas waswaiting mailman every day mailingfive wrinkled billsbut solar system never came
411,1,perfect universe math saidthe world eternal aberration fact le dead
412,1,faculty perverted degrade mind faculty perverted doe cost gratify undertook discover soul bodyi looked pineal gland lookedin vena cava looked everyperforating arterial branch fingersof right touched ringof solomon left secondo felt sprung bereft ever someone used love someoneused see open person purple pulsing somewhere scalpel let walk wood see find snail shell covered symbiotic lichen covered lichen thought thats wantedto rock moss slug simultaneously thinking snail beautifully stonyand marvelously squished wasnt wanted went lecture thought itbest retrace step tryingto explainif put finger directly brain wish would wish wouldtrace seagull diving towards wateras whale rise anchor dropped graylinen slack polygon thatjigsawing touch oh yes letsdo let vivisect brain seeif porcelain manwith black lined map longing pointer glassesand pen hear ask class faculty ascendancy deaf reason faculty large brightens every object look miss know miss
413,1,eye chew apple sends brainan image un apple similarto way throw voicelike frisbee like saltover shoulder birthday partywhere someone brotheris grilling hot dog little speedin blood red balloon eyeis deceptiveorgan body followed closely hand refuse acceptthat touch come downto repulsion electron holdthe hand person love mostly pushinghim away ha something dowith striking resemblancebetween bagof individually wrapped candiesand human heart sticky glassof shattering lovecan crack like toothkissing sidewalk way right someone car leapfrogsa sidewalk bodymaking love windshieldand becomingthe windshield still firefly glowwith particular sorrow police tapeseparating mind everythingthat mindproves imaginary eyesfind faceof person loveand pull fork knife
414,1,devil neck everything hear overviolined even wind even wind like walking nurdles chest squeaky slow spring blooming branchesnearly hide many dead one squirrel digging nut upends frailtomato plant failsto replant even though ha tool find kind squirrely oblivion everywhere wa man filled topof spine filled lumpon back head hope read thousand history book little nothing perturbs even beheading even giant meat hooksin sky frequent day bother nota tittle jot
415,1,turn bacteria communicate color warn teal celadon & human assignmeaning saying distressed full longing wood rat make nest h hoardsthe seven tiny silence crow pinecan count specific face like writer feel art ha ignored father spent life thinking money though knew cause stupid violence
416,1,always stare darkness wait deadened familiar suitable main course gone flame done toxic blossom % similar alone facing inquisitional precondition normal
417,1,nothing important ant whose exoskeleton ha breachedby mushroom spore controlling nervous system compelling climb high leafonly die release sporesover whole forestthan poem sad plight
418,1,happens rain black powder
419,1,alan turing thought doe soft walled jellied symmetrical cellbecome asymmetrical horse wa dusk sun last shaft doubling fence post dark mare dark shadow wa justafter schrodinger life long watson franklin crick long beforesupper doe chemical soup asked give rise biological pattern howdoes pattern shift outer eargradually slough fur shorebird stubby beaksharpen toward trout wa halfway war last enigmasand cyanide appletwo bitesthat would kill halfway along taut wiresthat hummed crimeand pardon indecency privacy solution chemical personal stable unstable harden shape shape break slip micro fissureacross lightless cell time matterdouble easy bickering god chance chemical shudder wa happy tired humming bitwith fence wire doe germ split self awe actsand remembrance schrodinger wrote somethinggod chance chemical shudder sever u still would kill u wa dusk segmentof earth slowly ticking toward night like time thought almost erased rotation dark symmetrical planet lift asymmetrical cargoup sunset horse ryegrassin case loss personal existence deploremarten whitethroat blackbird larknor ever
420,1,looking front page wild haired gentle eyed young german man standsbefore blackboard incomprehensible equation meanwhile back quotidian carver take school poor
421,1,map tissue mass wire electricity highest order somewhere live tangle scientist discovered
422,1,husband say dark matter realitynot theory invented adolescent computershe prove exists everywhere
423,1,nature molecule chiralthey turn one direction naturally someone wondered might sugar built mirror sweet pas body unnoticed dieter gold mine dont know experiment failed think loneliness man made substance like ghost movie could pas hand suitor always rejected despite sparkle cubic zirconia ring yet sugar real somewhere exists look left handed tongue
424,1,back know name subway line bus long took walk block
425,1,librarian calcutta entomologist praguesign moon faced illicit email ton entangle
426,1,human body ha two hundred six bonesand thirty trillion cell cellhas one hundred trillion atom spinehas thirty three vertebra atomhas shadowthen lilac across yardare nebula beginning star fruit fly settle orangeon table riselike photon bomb fire mile away thought moment explosionare nail suspendedin jar honey peel orangefor spread honey toast skin touchesour atom touch shadowsmerging shadow galaxy echo shadowsof sound hexagonal cell bodyis dark pool jelly within celldrones another cell moment bomb explodesthe man spine bend like shadowacross road moment loses hearingi think calling mefrom across housebecause ear start ring kitchen window see lilac crackling like staticas erasing teleporting thousand bee rising blossom tiny flame sun lick knifeand honey pierce tongue nail made light body wrapped honey step outside become fire
427,1,discovered say protein itchnatriuretic polypeptide band travel distinct pathwayinside spine pain pleasure heat
428,1,bride tree put rootsbelow phylum therewhen die & born middle & upper branch reachingthe planet heart billionsduring revolution dont see
429,1,science true daughter old time thou art alterest thing thy peering eye preyest thou thus upon poet heart vulture whose wing dull reality love thee deem thee wise wouldst leave wanderingto seek treasure jewelled sky albeit soared undaunted wing hast thou dragged diana car driven hamadryad woodto seek shelter happier star hast thou torn naiad flood elfin green grass methe summer dream beneath tamarind tree
430,1,last week mar suddenly got lot closer used place wed throw outas impossible utterly unreachable redand foreign sere anymore im trying figure watchingthe panorama make something hot coreof crumple like swig emptied intoxicating though may vibrantwith world color like whole thingsa sand painting dimensional mandalasome galactic monk took sweet time pouringfreehand blowing sip tea ruffling dramatic rumpled crest bluer thought attained like thingsi wish could take back
431,1,moon mother pathos pity wearier end november old light move along branch feebly slowly depending upon body jesus hang pallor humanly near figure mary touched hoar frost shrink sheltermade leaf rotted fallen house golden illusionbrings back earlier season quietand quieting dream sleeper darknessthe moon mother pathos pity
432,1,sunno moon mornno noonno dawnno sky earthly viewno distance looking blueno roadno streetno tother side way end rowno indication crescent gono top steepleno recognition familiar peopleno courtesy showing emno knowing em traveling allno locomotion inkling wayno notion go land oceanno mailno postno news foreign coastno parkno ringno afternoon gentilityno companyno nobilityno warmth cheerfulness healthful ease comfortable feel memberno shade shine butterfly bee fruit flower leaf bird november
433,1,pushed together pulled apart purported pluripotent developed organ benign beating heart sought physician histology discovered spinal symmetry within sacred bowl life innards spilled red array wondered youd say mouth grew tongue wondered id say head grew mouth instead moved house connected modem surgical removal could cured u malady seeking remain benign discoursed telepathy long could lived like rudimentary eye saw shape coming toward u amorphous black shedding tear nothing say
434,1,moleculesare enoughto call woodthrush apple
435,1, machinery thebutterfly mainspring thebee hydraulics daisy contraption tree 
436,1,visit shore lullaby far far away floor sand doesnt matter overhead water ceiling sway shell summoned materialize holy life spiral hushed pure complete unto itselfa spiral shell summoned substratum wonder well hush close eye around primal ragged nucleus accumulated layer crystallize 
437,1,change ax spinsand fused together black hole blobgets ownquick cricket foot
438,1,call agua like river cool jug persuade cloud nestle around neckso may sleep late would happy slept forever tend slope plant singing songsour grandfather taught u inherited fear try argue among widow demand extra flour provide remembering smell incense day lord
439,1,theory based two postulate speed light inertial frame constant independent source observer speed light emitted truth lie coming lamp face aglow trust b law physic changed inertial system lead equivalence mass energy change mass dimension time increased velocity space compressed direction motion time slows look mileva ive space ship traveling close speed light possible return year later im younger began journey shes grown older le patient even small amount mass converted enormous amount energy ill whisper name ear blood flow like mallet running across vibe another woman shoot flirting glance wa inseparable cleaved two
440,1,deed done freedom broad earth aching breast run thrill joy prophetic trembling east west slave whereer cowers feel soul within climb awful verge manhood energy sublime century burst full blossomed thorny stem time
441,1,heard learnd astronomer proof figure ranged column wa shown chart diagram add divide measure sitting heard astronomer lectured much applause lecture room soon unaccountable became tired sick till rising gliding wanderd mystical moist night air time time lookd perfect silence star
442,1,carbon come many formshard diamond soft sootcoal graphite writeand fancy fullerine boot carbon chain straight branchedor closed form ringorganic compound calledparts life bring coal oil fuel gasonce mined much worththese reservoir energywere alive earth carbon join oxygenits either two onethe double cause drink fizzthe single one youre gone mean carbon dioxide fairly goodmost day friendbut carbon monoxide something elseone miss mean end
443,1,good root avoid sunbeam much prefer darkaway light source bright love mystery night thats leave mark leaf prefer sunlight thats dream toiland offer fallto help whole stand true tallthen rest peaceful soil
444,1,know weve made record book dug upand examinedby civilisationlong u lookat amalgamationof rock sand coralcoated syntheticsand see rarity noveltybuta small scalerepresentationof shaped earthin imageof greed
445,1,rain went pairsto hunt cap budded night wet handful waxtips widow lawyer wig double ringed yellow shook onto gridded sheet girl careful boy pencilled note size shape levelled wood press head overnight dropped scatter patternsin dot dash spindle asterisksthat stained page smoky ring blush blot coal dust bloom slow black snow sporesi saw woodcut winter cart horsecareen course dull crashof iron ash wheel unravelling day smell loam hung overhead bent like clairvoyant deskstrying divine message leftin little death dark childless star
446,1,rushing wavesmountains moleculeseach stupidly minding businesstrillions apartyet forming white surf unisonages agesbefore eye could seeyear yearthunderously pounding shore dead planetwith life entertain never resttortured energywasted prodigiously sunpoured space mite make sea roar deep seaall molecule repeatthe pattern one anothertill complex new one formed make others like themselvesand new dance start growing size complexityliving thingsmasses atomsdna proteindancing pattern ever intricate cradleonto dry landhere isstanding atom consciousness matter curiosity stand sea wonder wondering ia universe atomsan atom universe
447,1,drift across galaxyseriously slowlysometimes geometryother time algebraicformulae ornumerical codesinking shape asgravity decides mei aim whoare mysolution fleshedout
448,1,perhaps shine brightest energy ha changed know difficult knowin simple space timeassion system dying making new precious luxury jewel maintenance white dwarf long truthof life death weighted missionthat follows like shadow penumbra must leave behind way creation nothingbegets nothing darkness move meinto light
449,1,last day spacetomorrow light rocket burn engine likewise burn hole sky thus fall toearth doe one spend last day space looking earth blue jewel surrounded inky blackness pure occipital ecstasy unconstrained girth fly vestigial wing atmosphere edge iridescent blue earthly parallel electrifying diaphanous beauty guarded siren space singing saccharine song beckoning crash atmos reefwhich tear limb limbandscorching remainsinto cosmic crouton sprinkle ontothe garden salad earth one last feast window looking glass wonderland offering portal see world translucent reflection see contemplation place worldbelow change doe change wedded planet mass extinction part perhaps one planet enough study chart prepare spaceship mind make ready descent seemingly gentle arm eager anticipation hugging wife boy grin followed pouting face excited see understanding left oh doe one spend last day space would
450,1,around around sun go moon go round earth die death die vertigo
451,1,speak force smoke rise vertically plumed seed fall le ten secondsand gossamer perhaps shaken soul hairbrushis seen air oh yes force lovely one two spider take offand willow seed cloudsbut keep feeling force scintillation southerly light breezewas blowing tip thought force making tongue taste strongly italicsand pause feel differentas something entered force whose hand lifting page force want tell whole tree sway leftbut even say force persistent howl blowing hair horizontaland even speak force speaking becomes difficultand voice force like umbrella shaken inside outno longer shelter fact force suddenly winged thing house wind
452,1,way tell itall star wingsthe sky full wingsthere skyand momentyou forgetthe error crimpedpaths lightand see itthe immense migrationand hear rushthe beating
453,1,day conceals brilliant face dark night cover field black shadow creep upon hill light ray recede u u gape well star star infinite well fathomless grain sand ocean swell tiny glint endless ice fine ash caught mighty gale feather raging fire lost abyss oppressed thought profound mouth wise men call u multitude world dwell among burning sun untold people wheel time nature strengthexists god glory proclaimbut nature law dawn break northern land home sun throne icy ocean burning behold cold fire envelops u behold day ha entered night thou whose lively gaze seeinto book law eternal smallest part thingsreveals code nature thou comprehendeth planet course tell u disturbs soul
454,1,collidedending light gravitational wave gamma ray burst dead long timefrom supernova killed electron proton turned small dense heavy mass million two came closer closer love strong gravity collided collision wa spectacular cosmic gold event created real gold uranium wa created along huge dazzling star created spectacle dead probably well answer universe wa created rate expanding well one thank neutron star collided
455,1,secret hill wa stone cottagesof stone made crumbling roadsthat turned sudden hidden villagesnow small hill built concretethat trail black wirepylons pillarsbare like nude giant girl secret valley gilt evening lookand green chestnutof customary root mocked dry like parched bed brook far far sight endureslike whip angerwith lightning dangerthere run quick perspective future dwarf emerald country trekso tall prophecydreaming citieswhere often cloud shall lean swan white neck
456,1,taken ore bed mine melted furnace pitwe cast wrought hammered design cut filed tooled gauged fit water coal oil ask thousandth inch give u play set u task serve four twenty hour day pull haul push lift drive print plough weave heat light run race swim fly dive see hear count read write would call friend half across world youll let u name town state shall see hear crackling question hurledacross arch heaven wait ha answered doe need side start evening choose take western ocean strideof seventy thousand horse screw boat express waiting command find mauretania quay till captain turn lever neath hand monstrous nine decked city go sea wish make mountain bare headand lay new cut forest foot want turn river bed plant barren wilderness wheat shall pipe aloft bring water downfrom never failing cistern snow work mill tramway town irrigate orchard flow easy give u dynamite drill watch iron shouldered rock lie quakeas thirsty desert level flood fill valley dammed becomes lake remember please law live built comprehend lie neither love pity forgive make slip handling u die greater people kingsbe humble crawl beneath rod touch alter created thing everything earthexcept god though smoke may hide heaven eye vanish star shine power weight size nothing child brain
457,1,chemosynthesis offer thanks needing something like unionwhen im writing drawing blank almost settle using fusioni search trying sing praise much adore lacking many way
458,1,let light singularity complete contained building block gas rock master builder rise seatand set midnight celestial clock time timepiece neither tick tockuntil detonation till blast builder nod shackle unlock force held seething mass castaside longer bomb held fast point return reached future past boundary broken blasted breached exploding outward doe matter race constructing rock gas time space
459,1,didnt look like much jiggle line screen like ecg chart heartbeat dying mandragging every precious breath air mark scratched pen onto paper scrollas tremor rolled along san andreas fault wa history see imageas glorious galileo asterix etched sketch jupitersmischevious moon ross portrait greatwhirlpool drawn leviathan eye record whisper travelled billion year soft faint slow turn pagein library quietest corner would sound loudas hurricane howling wind instrument ear lifting single strand sleeping new born hairby passing summer breeze would crack like balrogs whip hard believe looking jagged mountain range tracethat staring deepest deep physic face looking back time pair black hole danced swirling dervish dense sun shirt skirt hawking radiation twirling whirledaround giddy reel thenhurtled together half speed light sight must hominid eye would look sky eternity finally cocked ear directionligo could hear echo ancient laughter wave tumbling depth space time lapping foot rippling round past earthlike melody distant whale song
460,1,another science poem kim cheesesellers wifesweet sisterspleiadespeer nursery nebulanew baby starshalf age chalk hillsi live upon
461,1,alone north east slowly drift inch inch mighty mass slide island gigantic size shift shore beat timeless tide upon sea molten rock glide slip driven starry force engine within body hide propelling far primal source journey strange uncharted course escaping motherland homenow far behind yet feel remorse young continent like child tend roam trail leaf wake west never tire never rest
462,1,beneath sheet sparkling frost lost philae sleep dozeuntil one day know men woman earth boot crusted clod soot black cometdust snow crump slowly across p frozen plain see glint gold shadow high crumbling cliff side shining like wolf eye fellowship philaewill hike seth serrated cliffsuntil high hapis sandstheyll reach shaking handsand drag icy tombinto light setting upright brushing year ice dustfrom face taking itto final resting place glass caseat esoc spotlight warming thawing century frostbitebut philae sleep without rosettas alarm clock beep beep beepinterrupting dreamsof might hapless harpoon firedif hadnt bounced like rubber ballif hadnt fallen dark place landing leg splayed lonely hole hidden sun precious ray
463,1,considering expanding universe ultimate cooling pauseremembering photo star birth amid nebulosity nuclear furnace blossoming telescope orbit secluded foreign desertsproduce picture light seeshow immensity glorious un colour back garden look past scudding cloud watch coloured pinprick arrayed black skywith occasional satellite twinkling beneath feeling breeze green tree redolent lifethinking thing seehere way
464,1,dug deepto explore layer usand expose one onethe outer curst wa solid firstwith rigid tectonic plateswe used wear masksbut underneath thing liquidand hidden undercurrentsand seismic wave could makethe upper layer shakewe dug even deeperand deeper wentthe temperature increasedthe magnetic field pulled usforces couldnt resistuntil reachedthe deepest depth loveand meltedin hot burning magmathat could go upin fountain lavathe volcano erupted
465,1,al bean left nasato paintwith unconventional paletteheat shield particlesand moon dustand command module goldmixed withthe ordinary coloursof earth
466,1,fairly allocate irrigation resource persian measured time water sinking bowl larger vessel tallying count pebble time counting determining number unit within set sum beat silence diminishing echo symbol west grew fig ivy leaf early medicalillustrations depicted pine cone shaped organ reptilian aorta receives oxygenated blood qanats pump gravity hagfish second resides tail recognize empty full squeezed shut open contraction flow ejection inflow relaxation emotion electrical impulse murmuring valve color red fifth chamber remains silent undetected primitive fish chamber arranged sequentially shape ancient believed artery transported air body buddhist figure originated leaf symbolizing lovebut enlightenment ache failure confounds u
467,1,wetware software hardwarehow hard programmed stochastic chatter evolutionform fitting function almost self replicating semi autonomous robot purposed deoxyribonucleic acid software exists toprotect itselfnot u
468,1,could write vow wouldforsake deadly sin reimagine howwed cope child house square feetand bathroom wed add dog cat forgo garagefor vehicle wed driver household fair enough would one u earning $ meanthe could retire early saving time salary truth nobody want actuarially reduced especially one toysfails win megamillions powerball like everyone else america wed needa lot comfortable never knowing wed likely hitby proverbial bus tomorrow isthe law national average stickingit year would nearly longenough either u grow old together
469,1,colour found inthe wing butterflyis bound thin film twitch creates new visionout borrowed light footage end butthe light still flicker thissquare silicon finish watchingturn tablet colourcannot contained
470,1,ray split twice twice againdivergent path striking glass thought share life divergent ran along border knife molecule dance space void becomestheir stately mystic tango soul light ten thousand sunsid like dance would wholeif could wake content atom dream please numberscant compare ive spent lifedetermining value sin pibut laughed saidive heard say wa sinto eat much apple pie world wa broken newbased number wa made fire bunsen know well doe broken heart stir shall keats word id sacrifice play lithium focus potassium instead id whisper byzantiumthe city thousand love please beg could still wish ask could whether would consider whose heart free
471,1,specie dying lostor extinction locust pestilencethat follow wakethat mightchange mind way late maybe make yousecond thinkthe frivolous decisionsthat made today
472,1,wonder function would integrate sum life ponder every infinitesimal snapshot time cant derive somehow fit intomy non linear banality non deterministic chain event theory exponential even cant solve unknown prove limit dne let hope high low square im always smiling
473,1,suspended lion facespilling centreof unfurnished skyhow still stand unaidedsingle stalkless floweryou pour unrecompensed eye see yousimplified distanceinto origin petalled head flamescontinuously exploding heat echo yourgold coined amonglonely horizontalsyou exist openly need hourlyclimb return like angel unclosing like hand give ever
474,1,forty two year ago one elsethe number interest wa brilliant starry nightand westward train wa empty corridorsso darting side side could catch unwonted sightof almost intolerably brightholes punched sky excited partly becauseof latin name partly read textbookshow far seemed lighthad left least long year wa remembering mark whatlight wa leaving least forty two year ago never arrivein time catch light whenit doe get may find notanyone left aliveto run side side late night trainadmiring adding nought vain
475,1,antimatteron side mirror inverse world sane go sane bone climb earth recede firstslime love evening sun rising lover cry day younger soon childhood robsthem pleasure world much sadness course joy
476,1,unplanted grove whose pristine seed say sown amid flame nascent starshow came ye thence hither whence craftwhich shook gentian atom form dyed flower azure deeper farthan heaven day serene built marigold clothed knollswith fiery whortle leaf gave heathits purple bloomthe alpine rose glow shew u power fill tuft grasswith sentient swarm art transcending thought paint canvas eyethese crest sublime pure transmutesthe picture worship science dumboh babbling gnostic cease beat air yearn grope guess know
477,1,three dimensional euclidean space line plane meet parallel beautiful aunt loved sleep blogsmy insomniac cousin motherwho went parallel life every night studying playfairs axiom note theconstant distance parallel line try imagine mom parallel life herdream world dad joey life together never touch evidence lie affine transformation map preserving parallel alignment picture santa monica sunflower arles japanese garden experiencedtogether place congruent skew line neither parallel collide yet parallel line share common plane shes gone maybe life thisother life struggle envision perhapsthe line infinity offer closure intersection
478,1,sometimes want wake singularitywe compact nobodyneeded bed food money nobody hiding school bathroomor home alonepulling open drawerwhere pill kept every atom belonging goodbelongs remember wa nonature nothem teststo determine elephantgrieves calfor ifthe coral reef feel pain trashedoceans dont speak englishor farsi french would could wake upto wewereoceanand thatto sky wa earth animal wa energy rockwasliquid star space space wa notat nothingbefore came believe human importantbefore awful loneliness molecule recall wa anything happened one wasno verbno nounonly tiny tiny dot brimming withis isalleverythinghome
479,1,call go frozen roadpast midnight dustof snow caughtin rigid wheeltracks door open smile enter andshake cold great womanon side bed sick perhaps vomiting perhaps laboringto give birth toa tenth child joy joy night roomdarkened lover jalousie sunhas sent one golden needle pick hair eyesand watch miserywith compassion
480,1,turning slowly uslie huge mirrorsbuilt honeycomb geometriesglazed honey coloured gold peering deep night deep timethey spy beginning thing
481,1,beyond ourearthen carousel star vast array light upour cosmic carnivalthe twinklingmilky way fairwayteems star perhapsfive hundredbillion strong look upand see galaxyits openall night long
482,1,comprehend beginning extrapolate birthin elemental plasma energyfrom background humof radio wave read expansion thegentle doppler shiftin horizon galaxieswho try bestto drift apartin vacuum void nothingness understand followscientists throughcalculations simulationsobservations confirmationsand maybe even publicationsalways lead deeper question askedon curvature dimension property massor finallyyoure lost understandthat onlythereinin confusion lie horrorits beauty magic loss
483,1,architect plant imagination weld poem rock clamp skidding rim world anchor core leave painter poet snail bright trail friable leaf build chrysalis round stand sculpture belly see stone cage partition air cross rig spacewith foothold plank dance yet maze flying trapezeis pinned centre write euclidean music standingwith hand cornice cloud set fast earth square
484,1,curious child dwelt upon tractof inland ground applying earthe convolution smooth lipped shell silence hushed soullistened intensely countenance soonbrightened joy murmuring withinwere heard sonorous cadence wherebyto belief monitor expressedmysterious union native sea even shell universe itselfis ear faith time doubt doth impartauthentic tidings invisible thingsf ebb flow ever power central peace subsisting heartof endless agitation
485,1,beyond dark cartoonsare darker space wheresmall cloudy nest starsseem float air proper name men alone nightnever look themfor guidance delight evasive dustcan make little clear much le known far near
486,1,shoemaker levy speaksill go whimperim bang kind girl ive sling shot self rockstuffed pocketa bunch elemental oort dust hurl watcher readythe mechanism trained ill give something rememberrememberremember two year ago beckoned red night bright feigning warmth ruddy lightand wa cold cold sky already journeyed far dark alone perijove sweet one called brush atmospherethen solar round fly home lie lie cyclops saysto lure nymph side come last dust dance ride say wa destiny sayhe talent self destruction say waste pretty girladorned string pearl see toss light face wa white plume jovian rage sawetch io frozen sky wa slight framebut stratospheric deep touch comet girl jupiter called side
487,1,mathematician workhunker hand kneesand sniff problempoke ungentle fingersrub raw steel woolwad ball cacklethen pound flat little malletswatch rise like dough uh oh resume original shapescreech swing hatchetsspatter wall oozing fragmentsstare horrified shattered bitsreassembling jump upattack problem icepicksgouge hole six inch deepand seven inch across chew mangled matterspit belch kick thinginto corner remove beltsand beat senseless walk offwith answer pocket
488,1,astrophysicist tango partner speakstonight turn eye skywardto ask purpose universe wonder light particular starhad traveled longer sphinx ha lainunblinking neither marvel howthe moon unburnished dirt make visiblethe perfection flaw lover face dwell persistent taste skinwhich lingers lingers tongue likethe consonant vowel stubborn song unnipple lipsto brim enigma hymn commonmysteries considered though unfathomed sung 
489,1,take gel put em run em another round take gel put em run em another round sequencing dna sequencing dna wash plate pour gel wash gel flip comb retrack extract gel file analyze dump sample file life life life meeee take gel put em run em another round take gel put em run em another round
490,1,absence lightstealing photon sightyour acceleration furthers guisemassless invadersacting like fatal creatorswhy everything sayspun round many particle hate charming quark encouraged decaythough still ironicthat cant emitto ionicyoure always negativedepressingly positivei swear pretty obviousebbing insideyoure living half life
491,1,keep tryingto produce planetthat rise skyas level five magnitude staryouve made yourselfbut burn hot closeeverything end vaportattered cloudsperhaps thats hard discern shapein landscapetoo much subterranean activitytoo much magmai guess im old fashionedi like stone solidsomething depend beneath feetfoget age mani cant even get cambriclet alone launch fish seaspawn fin handsfossils fineif timeand perspectiveto play paleontologistbut im afraid ive givenone dance present costumeof woman hairand long spangled legill end pressedalong trilobitestrappeda bit amber usefor another woman necklacea relic old religionno one understands anymoreturn volume pleasejust instantso get close enough figure outhow exist sky
492,1,sun itselfbut phantom star day mother star puppy mock sun illusion sun playswith high soaring crystal ice light horizon illusionsof celebrity brighten myriad life margin sun dog
493,1,busy bird nice selection cullsoft thistle gray moss scatterd wool far prying eye nest prepare formd warm moss lined softest hair week week regardless food th incumbent linnet warms future brood spotted egg ivory bill turn day day fond impatience burn hears young prisoner chirping cell break hemisphere fragile shell
494,1,choicest planshave fallen throughour airiest castlestumbled overbecause lineswe neatly drewand later neatlystumbled
495,1,sociobiology love love mewhich anyone plainly seeis mostly gene one buy store scientist exploresi like way look know mean subtly coded stimulustakes make u usand make u feel twas ever thus list suspect narrow longer shiverfrom cupid quiverout might deliverfusillades eros dopamine serotonintell u heart moaninthough serve help u hone inonnot parasympathetic blush adrenaline bring rush ive got crushon darling old charles darwin right reason merest sightof always give delightisreproductive fitness throughout specie family tree producing proper progenyis determined meand darwin wa witness thinking youre oh sweetand youll make life completesome trick make gamete meet seems may feel way feel todaybecause bit dnasees genetics displayand want say hello think worth millennium birththat dna roamed earth resident thereof neat thing really true feeling youalthough course feel brand newis truly ageless love
496,1,light know tread ten million star bloom hesperides light stirsout heavenly sea onto moon shore light shall illuminate fearsand catch turnip ghost every cranny frightened dark year sun fall moon stare heart hurl side tearsdrip open eye honeydrips humming darkness hive timid child light dead unless learn night shall go mad night terror must learn love pray day attentive godwho cloud hears wish hears refuse light walk sky leaving print always day shining sun high globe count shine second gone leaving print lunar night glow blackness make bright corner skeletonsits back smile tiny corpseturns roof hideous grimace mouse play ivory tooth star light sun light shineas clearly light brain dim life light death must lean night light go mad
497,1,wreck dissolve u dust drop afardown dark utter dark blind white sea snake sound echo sound desert deep great gray level plain ooze shell burred cable creep womb worldhere tie rib earthwords word men icker utter beatwarning sorrow gain salutation mirthfor power trouble still ha neither voice foot wakened timeless thing killed fathertime joining hand gloom league last sun hush men talk day oer waste ultimate slime new word run whispering let u one
498,1,mathematician fell madly lovewith lady young handsome charming angle ratio harmonic stroveher curve proportion faultless prove scrawled hieroglyphic alarming measured care end base arc feature subtended framed transcendental equation tracethe flowing outline figure face thought result splendid studied since music ha charm fair theory fiddle whistle composed acoustic equation air twas performed made lady long hairstand end like porcupine bristle lady loved dancing therefore applied polka waltz equation rotate axis tried centre gravity swayed one side fell earth gravitation doubt fate suit made pause proved satisfaction fair one returned affection every one know mechanical law action equal action let x denote beauty manner well bred z fortune last essential let l stand love philosopher said l function x z kind known potential integrate l respect standing time persuasion proper limit ti easy see definite integral marriage must bea concise demonstration said wandering course moonby algebra predicted female affection must yield soon lady ran dashing dragoon left amazed afflicted
499,1,wormhole hypothetical hypothetically may leave trace skythat telescope could see space time warped photonsmight trace ring others falling pipe leave dark light reflectorto search wormhole tube radio astronomylinked across globe confirming wormhole would confusewhat know gravity since force still puzzle ustheyd mesh abstractedly
500,1,bombwhen radiationwreaked devastationand world turnedmonochrome life leached crooked limbsof blackened treesand poisoned human midst chaosand confusion mother love lit sky like radiationbefore mushroomimprinted shadow soul
501,1,unimaginably ancient preserving moment time billion year old pebble unknown floodsbones fallen ancient abyssten thousand year old footprint along english estuary sitting rock touch time rock move melt set erode dustand dust settlesforms new rock time almost unimaginable undulating plain formed great depthswas thrust mountainous heightsnow lie placid walking comfort go find rockand travel time space
502,1,urban prehistorianserendipitous encounter withthe material culture urban prehistoryunexpected discoverythe happenchance sewage infrastructuresmall find destined documented drawnand stored boxonce found forgotten againalmost unknownunknowableindicative act loss disposalor outcome process erosion river washedthe slow accumulation archaeological recorddrifting discoveryon riverbankbeside cricket ground
503,1,come field fractured ice whose wound cured squeezing melting cool trice get warm freezing frosty air sprayswith fern like hoar frost bristle liquid star watery raysshoot solid crystal come empyrean firesfrom microscopic space molecule fierce desire shiver hot embrace atom clash spectrum flash projected screen double magnesian b thallium living green place eye dark raysunite dark focus right source power gaze without screen cloak u eye wa placed first place disc platinum glow pucker burst ever shall flatten crystal tube electric rayshows optically clean dust haze within stay ha yet seen gleam heavenly blue air drawn form appearing mystic fish ghostlike throughthe empty space steering light sympathetic flame faintest wish answer sing sweetly sings dance dancer shout whistle clap hand stamp upon platform flame responds command form form mean thrilling drilling scream protect ti siren heart fire breath steam larynx iron sun dart thy beam tepid stream rise viewless exhalation lap round rude soundmay mar meditation let pause transient fact fugitive impression must transformed mental act permanent possession summon grasp mind fancy scientific till sight sound thought combinebecome truth prolific go prepare mental brick fetch every quarter firm sand basement fixwith best sensation mortar top shall rise heaven highor elevation swift whirl flyshall conquer gravitation
